Date,TargetCountry,TargetCountryCode,ReceivingCountry,ReceivingCountryCode,Action,NumArticles,AvgTone,AvgGoldsteinScale
20210610,1,2,5,1,090,5,-1.88679245283019,-2.0
20210610,1,2,19,1,071,15,3.46894672554731,7.4
20210610,1,2,40,1,071,2,-0.30445613063936,7.4
20210610,1,2,41,1,040,5,-4.45205479452055,1.0
20210611,1,2,5,1,080,8,0.0,5.0
20210613,1,2,23,1,046,10,3.76811594202899,7.0
20210614,1,2,40,1,046,10,-2.58249641319942,7.0
20210615,1,2,11,1,046,8,-2.41691842900302,7.0
20210615,1,2,44,1,046,3,1.12540192926045,7.0
20210616,1,2,11,1,040,5,0.49180327868852,1.0
20210616,1,2,27,1,020,6,-4.12573673870334,3.0
20210616,1,2,41,1,030,10,0.0,4.0
20210617,1,2,8,1,040,6,-6.29453681710214,1.0
20210617,1,2,23,1,0311,6,-1.33010971748361,5.2
20210617,1,2,41,1,030,3,-1.76991150442478,4.0
20210618,1,2,13,1,036,2,0.0,4.0
20210618,1,2,41,1,112,10,-8.30564784053156,-2.0
20210618,1,2,42,1,010,10,-2.55402750491159,0.0
20210621,1,2,2,1,051,5,-4.92125984251969,3.4
20210622,1,2,13,1,042,6,0.576368876080692,1.9
20210624,1,2,5,1,046,5,4.76190476190476,7.0
20210629,1,2,27,1,070,5,-0.10559662090813,7.0
20210630,1,2,9,1,060,20,0.777676641256113,6.0
20210701,1,2,9,1,060,10,-0.449438202247188,6.0
20210701,1,2,11,1,042,1,1.54798761609907,1.9
20210702,1,2,13,1,046,3,0.0,7.0
20210702,1,2,27,1,020,8,1.96078431372549,3.0
20210703,1,2,20,1,020,6,2.77777777777777,3.0
20210705,1,2,8,1,020,10,1.09289617486339,3.0
20210705,1,2,15,1,051,8,3.63636363636364,3.4
20210705,1,2,23,1,190,4,-6.78294573643411,-10.0
20210705,1,2,41,1,010,2,-0.52830188679245,0.0
20210705,1,2,41,1,013,8,-0.52830188679245,0.4
20210707,1,2,23,1,042,1,3.71747211895911,1.9
20210707,1,2,27,1,057,3,3.86266094420601,8.0
20210709,1,2,5,1,072,6,-3.03643724696357,8.3
20210712,1,2,5,1,046,6,1.57944353852425,7.0
20210712,1,2,15,1,043,6,0.0,2.8
20210712,1,2,20,1,025,8,-4.3956043956044,-0.3
20210712,1,2,20,1,080,4,-4.3956043956044,5.0
20210713,1,2,8,1,046,10,1.04166666666666,7.0
20210715,1,2,8,1,138,5,3.83233532934131,-7.0
20210716,1,2,9,1,051,4,-2.46679316888045,3.4
20210716,1,2,22,1,071,5,-7.5242718446602,7.4
20210716,1,2,22,1,1124,5,-7.5242718446602,-2.0
20210716,1,2,39,1,112,10,-0.0707213578500698,-2.0
20210717,1,2,23,1,051,5,1.06044538706257,3.4
20210717,1,2,23,1,172,5,2.38095238095238,-5.0
20210719,1,2,5,1,040,3,-2.04724409448819,1.0
20210719,1,2,10,1,130,5,-2.04081632653061,-4.4
20210719,1,2,40,1,190,6,-5.64885496183206,-10.0
20210721,1,2,27,1,050,8,-0.55865921787709,3.5
20210721,1,2,40,1,112,12,-4.9677728585663647,-2.0
20210722,1,2,9,1,090,6,-0.25526483726867,-2.0
20210722,1,2,43,1,060,10,1.03092783505155,6.0
20210723,1,2,12,1,020,10,-4.7191011235955,3.0
20210723,1,2,14,1,010,1,1.69635284139101,0.0
20210726,1,2,45,1,042,3,1.57728706624606,1.9
20210729,1,2,5,1,046,8,0.0,7.0
20210731,1,2,9,1,020,2,-1.50753768844221,3.0
20210731,1,2,40,1,030,3,-3.90625,4.0
20210802,1,2,5,1,057,10,4.6896551724138,8.0
20210802,1,2,23,1,046,4,-6.41562064156206,7.0
20210803,1,2,5,1,051,1,2.79642058165548,3.4
20210804,1,2,2,1,010,1,0.0,0.0
20210804,1,2,5,1,051,1,2.96208530805687,3.4
20210804,1,2,26,1,173,10,-2.73109243697479,-5.0
20210804,1,2,27,1,173,6,-4.65116279069768,-5.0
20210805,1,2,27,1,051,6,-0.77760497667185,3.4
20210806,1,2,19,1,071,2,0.30487804878049,7.4
20210806,1,2,40,1,020,10,1.171875,3.0
20210807,1,2,43,1,040,10,3.08166409861325,1.0
20210809,1,2,27,1,114,1,-2.97656744775174,-2.0
20210810,1,2,5,1,057,12,0.52481013457193337,8.0
20210810,1,2,16,1,050,2,-4.94791666666667,3.5
20210811,1,2,5,1,112,2,-6.02549246813442,-2.0
20210811,1,2,23,1,030,6,-0.42283298097251,4.0
20210813,1,2,34,1,010,4,-2.0,0.0
20210815,1,2,24,1,051,4,-2.31990231990232,3.4
20210819,1,2,27,1,051,10,3.05676855895196,3.4
20210819,1,2,40,1,120,10,-4.047976011994,-4.0
20210821,1,2,27,1,114,6,-3.81679389312977,-2.0
20210824,1,2,9,1,161,1,0.55944055944056,-4.0
20210824,1,2,14,1,070,4,-0.59880239520958,7.0
20210825,1,2,14,1,070,8,-0.9546539379475,7.0
20210825,1,2,16,1,010,8,-2.7027027027027,0.0
20210830,1,2,40,1,020,10,-1.41388174807198,3.0
20210901,1,2,40,1,020,10,-1.41025641025641,3.0
20210904,1,2,14,1,030,2,-1.00071479628306,4.0
20210908,1,2,27,1,042,4,0.974658869395711,1.9
20210909,1,2,9,1,020,4,1.63934426229509,3.0
20210909,1,2,19,1,071,10,3.40632603406326,7.4
20210909,1,2,27,1,112,6,-2.13776722090261,-2.0
20210909,1,2,27,1,173,6,-4.03458213256484,-5.0
20210913,1,2,5,1,015,10,-0.42127435492365,0.0
20210913,1,2,23,1,0831,2,2.2508038585209,5.0
20210914,1,2,40,1,020,20,-6.04395604395605,3.0
20210914,1,2,40,1,125,20,-6.04395604395605,-5.0
20210915,1,2,5,1,046,3,0.77071290944123,7.0
20210915,1,2,19,1,071,5,1.48698884758364,7.4
20210915,1,2,41,1,043,8,3.5889070146819,2.8
20210916,1,2,41,1,043,16,3.6036036036036,2.8
20210920,1,2,2,1,036,10,0.0,4.0
20210920,1,2,23,1,040,10,0.18621973929237,1.0
20210920,1,2,23,1,046,13,-3.77770584238747,7.0
20210920,1,2,41,1,040,10,2.22222222222222,1.0
20210920,1,2,41,1,046,10,2.22222222222222,7.0
20210922,1,2,2,1,040,1,0.0,1.0
20210922,1,2,8,1,046,3,-0.50687907313541,7.0
20210922,1,2,16,1,042,8,1.32450331125828,1.9
20210922,1,2,23,1,050,18,-1.9435395049562398,3.5
20210923,1,2,2,1,036,6,1.09439124487005,4.0
20210923,1,2,2,1,040,4,1.24026492936572,1.0
20210923,1,2,2,1,046,6,1.09439124487005,7.0
20210923,1,2,2,1,051,1,11.9940029985008,3.4
20210923,1,2,14,1,040,2,2.2972972972973,1.0
20210923,1,2,16,1,042,8,1.32450331125828,1.9
20210923,1,2,23,1,050,16,-1.9381087192635751,3.5
20210923,1,2,41,1,036,26,1.435820319098885,4.0
20210923,1,2,41,1,040,32,2.4442147415842843,1.0
20210923,1,2,41,1,042,1,3.26530612244898,1.9
20210923,1,2,41,1,043,5,3.26530612244898,2.8
20210923,1,2,41,1,046,20,1.4841394019206884,7.0
20210924,1,2,14,1,040,2,0.984251968503933,1.0
20210924,1,2,41,1,040,8,0.984251968503933,1.0
20210925,1,2,8,1,036,2,-1.39677395774957,4.0
20210925,1,2,8,1,043,2,-1.06416432911106,2.8
20210925,1,2,23,1,050,8,-1.96413321947054,3.5
20210926,1,2,41,1,046,2,-0.80808080808081,7.0
20210927,1,2,23,1,072,6,-6.02335586969883,8.3
20210927,1,2,41,1,020,4,2.82828282828283,3.0
20210929,1,2,9,1,036,6,4.45810914681015,4.0
20210929,1,2,9,1,042,6,4.45810914681015,1.9
20210929,1,2,9,1,050,2,-3.29985652797704,3.5
20210930,1,2,13,1,030,5,3.27169274537695,4.0
20211001,1,2,14,1,040,2,1.18343195266272,1.0
20211001,1,2,41,1,040,8,1.18343195266272,1.0
20211002,1,2,40,1,013,6,-2.89672544080605,0.4
20211002,1,2,40,1,143,6,-2.89672544080605,-6.5
20211004,1,2,2,1,020,3,-1.48423005565862,3.0
20211005,1,2,5,1,110,1,-1.46904512067156,-2.0
20211006,1,2,5,1,110,1,-1.57894736842105,-2.0
20211006,1,2,40,1,172,10,-4.4776119402985,-5.0
20211006,1,2,43,1,042,6,1.02325581395349,1.9
20211007,1,2,2,1,040,2,0.972762645914393,1.0
20211007,1,2,41,1,040,8,0.972762645914393,1.0
20211011,1,2,23,1,0841,6,0.57142857142857,7.0
20211011,1,2,40,1,112,2,-3.125,-2.0
20211013,1,2,22,1,036,3,6.79156908665105,4.0
20211013,1,2,40,1,030,6,-3.2520325203252,4.0
20211014,1,2,8,1,090,10,-2.5,-2.0
20211014,1,2,22,1,036,3,6.34920634920635,4.0
20211015,1,2,5,1,010,2,-0.58394160583942,0.0
20211016,1,2,20,1,080,6,2.62626262626262,5.0
20211017,1,2,22,1,036,3,6.87960687960688,4.0
20211018,1,2,40,1,013,6,-2.57913247362251,0.4
20211018,1,2,40,1,143,6,-2.57913247362251,-6.5
20211019,1,2,18,1,014,6,-0.35037878787879,0.0
20211021,1,2,2,1,111,2,-1.90972222222223,-2.0
20211021,1,2,27,1,013,3,-0.34013605442177,0.4
20211021,1,2,40,1,043,6,1.03244837758112,2.8
20211022,1,2,27,1,111,8,-5.90551181102363,-2.0
20211022,1,2,40,1,057,6,-6.06060606060606,8.0
20211022,1,2,40,1,090,10,-5.08589942552207,-2.0
20211025,1,2,40,1,015,8,-0.25188916876574,0.0
20211025,1,2,40,1,020,6,-0.25188916876574,3.0
20211026,1,2,23,1,0874,3,2.30414746543778,10.0
20211027,1,2,26,1,174,2,-6.75909878682842,-5.0
20211029,1,2,12,1,040,6,2.32558139534884,1.0
20211029,1,2,23,1,030,1,-2.94985250737464,4.0
20211029,1,2,26,1,050,4,3.94736842105263,3.5
20211030,1,2,12,1,040,2,1.93050193050194,1.0
20211031,1,2,12,1,040,3,2.62172284644195,1.0
20211103,1,2,19,1,071,2,0.480769230769234,7.4
20211103,1,2,42,1,040,20,1.76667681998172,1.0
20211104,1,2,12,1,061,6,-3.05164319248826,6.4
20211105,1,2,12,1,061,6,-3.0,6.4
20211109,1,2,8,1,080,10,-2.88335517693316,5.0
20211109,1,2,12,1,042,2,-0.17628911414721,1.9
20211109,1,2,26,1,100,5,1.85758513931889,-5.0
20211110,1,2,12,1,042,2,-0.13100436681222,1.9
20211110,1,2,19,1,071,10,2.19638242894057,7.4
20211111,1,2,4,1,057,2,-0.94950848972297,8.0
20211111,1,2,19,1,071,10,0.29940119760479,7.4
20211114,1,2,23,1,031,6,-6.39269406392694,5.2
20211114,1,2,23,1,090,2,-6.39269406392694,-2.0
20211115,1,2,5,1,020,6,-1.0989010989011,3.0
20211116,1,2,23,1,020,6,-4.19091967403958,3.0
20211116,1,2,31,1,042,2,-0.29910269192423,1.9
20211117,1,2,10,1,043,6,2.08728652751423,2.8
20211117,1,2,23,1,036,2,3.125,4.0
20211117,1,2,23,1,071,5,2.10526315789474,7.4
20211117,1,2,27,1,111,3,-1.60944206008584,-2.0
20211117,1,2,28,1,010,4,1.92878338278932,0.0
20211117,1,2,46,1,042,2,4.149377593361,1.9
20211117,1,2,46,1,057,2,4.149377593361,8.0
20211118,1,2,5,1,051,5,0.10626992561105,3.4
20211118,1,2,19,1,071,10,-0.28612303290415,7.4
20211122,1,2,31,1,062,10,-1.99386503067485,7.4
20211123,1,2,23,1,010,6,-6.43967431532198,0.0
20211124,1,2,27,1,190,6,-6.57894736842105,-10.0
20211126,1,2,9,1,010,6,3.35195530726256,0.0
20211126,1,2,9,1,020,6,4.25531914893617,3.0
20211126,1,2,9,1,043,10,0.1984126984127,2.8
20211126,1,2,12,1,010,2,-0.45061960195268,0.0
20211126,1,2,20,1,020,6,1.76470588235295,3.0
20211126,1,2,22,1,010,3,2.04081632653061,0.0
20211129,1,2,8,1,020,2,0.20408163265306,3.0
20211129,1,2,19,1,071,1,1.81347150259067,7.4
20211130,1,2,8,1,020,2,0.20408163265306,3.0
20211201,1,2,23,1,010,6,-4.18848167539267,0.0
20211201,1,2,40,1,090,6,-2.7431421446384,-2.0
20211203,1,2,12,1,020,6,-1.98150594451783,3.0
20211204,1,2,9,1,111,2,-2.10896309314587,-2.0
20211206,1,2,21,1,010,4,-1.34680134680134,0.0
20211206,1,2,21,1,030,4,-1.34680134680134,4.0
20211206,1,2,36,1,036,5,1.04166666666667,4.0
20211206,1,2,40,1,020,3,-2.50511247443762,3.0
20211206,1,2,40,1,0841,3,-2.50511247443762,7.0
20211207,1,2,2,1,013,2,-1.31406044678056,0.4
20211207,1,2,2,1,020,1,-1.31406044678056,3.0
20211207,1,2,13,1,010,6,4.87444608567208,0.0
20211208,1,2,5,1,031,6,-0.53380782918149,5.2
20211208,1,2,18,1,040,10,1.43790849673202,1.0
20211208,1,2,18,1,046,10,1.43790849673202,7.0
20211208,1,2,32,1,070,1,-1.35135135135135,7.0
20211209,1,2,5,1,031,6,-0.53380782918149,5.2
20211209,1,2,23,1,051,2,2.41935483870968,3.4
20211210,1,2,23,1,051,2,2.63157894736843,3.4
20211210,1,2,23,1,070,6,2.63157894736843,7.0
20211214,1,2,23,1,057,10,-0.66137566137567,8.0
20211214,1,2,23,1,071,10,0.888888888888886,7.4
20211216,1,2,40,1,061,6,-5.59440559440559,6.4
20211218,1,2,2,1,020,8,2.21606648199446,3.0
20211218,1,2,2,1,040,8,2.21606648199446,1.0
20211218,1,2,40,1,061,2,0.76923076923077,6.4
20211219,1,2,23,1,020,5,-1.86335403726708,3.0
20211220,1,2,23,1,040,5,0.98314606741573,1.0
20211220,1,2,38,1,041,10,-9.2511013215859,1.0
20211221,1,2,23,1,020,10,-4.2929292929293,3.0
20211222,1,2,40,1,193,10,0.96852300242131,-10.0
20211228,1,2,40,1,110,6,-4.29577464788733,-2.0
20211229,1,2,40,1,012,10,-4.85436893203884,-0.4
20211230,1,2,40,1,061,3,-1.28205128205128,6.4
20220105,1,2,10,1,020,8,-2.20140515222482,3.0
20220105,1,2,10,1,030,2,-2.20140515222482,4.0
20220111,1,2,5,1,051,1,3.2442748091603,3.4
20220111,1,2,40,1,051,10,0.40322580645161,3.4
20220112,1,2,11,1,040,5,1.65289256198347,1.0
20220112,1,2,23,1,030,10,1.26582278481012,4.0
20220112,1,2,23,1,050,2,-4.09448818897638,3.5
20220113,1,2,15,1,042,1,-1.25918153200419,1.9
20220113,1,2,23,1,042,3,-1.25918153200419,1.9
20220113,1,2,25,1,042,1,-1.25918153200419,1.9
20220114,1,2,9,1,0841,4,1.45348837209302,7.0
20220114,1,2,12,1,060,4,3.82022471910112,6.0
20220114,1,2,44,1,072,6,3.74639769452449,8.3
20220115,1,2,22,1,031,2,-0.30581039755351,5.2
20220116,1,2,23,1,111,6,-4.48275862068965,-2.0
20220117,1,2,34,1,072,6,-6.19765494137354,8.3
20220118,1,2,22,1,031,4,-0.283286118980171,5.2
20220125,1,2,20,1,042,6,-0.24813895781638,1.9
20220128,1,2,12,1,030,6,0.97560975609756,4.0
20220128,1,2,13,1,020,8,0.0,3.0
20220131,1,2,6,1,036,10,2.53521126760564,4.0
20220201,1,2,12,1,061,2,-5.49132947976878,6.4
20220201,1,2,15,1,046,10,0.25316455696203,7.0
20220201,1,2,27,1,020,26,-3.2612781668685482,3.0
20220204,1,2,23,1,010,2,2.3109243697479,0.0
20220207,1,2,5,1,130,5,-0.63593004769475,-4.4
20220207,1,2,25,1,061,8,0.722891566265063,6.4
20220207,1,2,40,1,080,8,-3.51906158357771,5.0
20220208,1,2,23,1,010,6,-6.3181177521316148,0.0
20220209,1,2,5,1,030,10,4.18848167539267,4.0
20220209,1,2,23,1,010,6,-6.99350304958897,0.0
20220211,1,2,7,1,057,12,-2.00824116243765,8.0
20220212,1,2,9,1,160,6,-1.49253731343284,-4.0
20220213,1,2,12,1,154,5,-3.68239355581127,-7.2
20220213,1,2,13,1,010,1,2.32558139534884,0.0
20220215,1,2,5,1,010,1,-1.10151830902054,0.0
20220215,1,2,5,1,0311,6,3.80952380952381,5.2
20220215,1,2,5,1,051,1,-3.16957210776545,3.4
20220215,1,2,27,1,051,2,-1.11111111111111,3.4
20220215,1,2,31,1,040,3,0.43478260869565,1.0
20220216,1,2,5,1,010,1,-1.10151830902054,0.0
20220217,1,2,5,1,172,4,-3.52233676975945,-5.0
20220222,1,2,9,1,010,4,-2.38726790450929,0.0
20220222,1,2,19,1,071,15,4.7195317527250467,7.4
20220222,1,2,26,1,051,3,7.22100656455142,3.4
20220222,1,2,39,1,057,10,0.43668122270742,8.0
20220226,1,2,5,1,020,2,-3.57894736842105,3.0
20220227,1,2,28,1,172,6,-6.19834710743802,-5.0
20220228,1,2,11,1,060,6,3.90309555854644,6.0
20220228,1,2,12,1,040,6,1.81268882175227,1.0
20220302,1,2,5,1,110,6,2.02839756592292,-2.0
20220302,1,2,23,1,100,1,-1.61691542288557,-5.0
20220304,1,2,12,1,040,1,5.88235294117647,1.0
20220308,1,2,30,1,051,2,1.44927536231884,3.4
20220308,1,2,40,1,110,5,-2.49716231555051,-2.0
20220311,1,2,5,1,110,6,2.02839756592292,-2.0
20220314,1,2,8,1,012,6,-4.65116279069768,-0.4
20220314,1,2,11,1,012,5,-1.80430256766134,-0.4
20220315,1,2,27,1,020,10,-0.94117647058824,3.0
20220315,1,2,27,1,110,6,-4.76190476190476,-2.0
20220315,1,2,27,1,173,10,-2.46913580246913,-5.0
20220321,1,2,23,1,010,3,-3.30188679245283,0.0
20220321,1,2,26,1,046,2,3.26678765880217,7.0
20220323,1,2,27,1,030,2,0.308166409861331,4.0
20220324,1,2,11,1,071,8,-4.37209302325581,7.4
20220324,1,2,16,1,045,4,-3.68098159509202,5.0
20220324,1,2,16,1,071,4,-3.68098159509202,7.4
20220325,1,2,8,1,046,4,1.19402985074627,7.0
20220328,1,2,23,1,040,4,-1.76211453744493,1.0
20220330,1,2,18,1,013,6,2.51798561151079,0.4
20220401,1,2,27,1,057,5,2.52525252525253,8.0
20220404,1,2,5,1,051,10,1.74966352624495,3.4
20220404,1,2,5,1,057,4,-1.62647223780146,8.0
20220404,1,2,5,1,070,1,0.34285714285714,7.0
20220405,1,2,23,1,010,6,-1.31712259371834,0.0
20220406,1,2,8,1,020,42,-5.35300827284455,3.0
20220407,1,2,5,1,050,6,-1.94508009153318,3.5
20220407,1,2,8,1,020,18,-6.2736886592575676,3.0
20220407,1,2,23,1,040,3,0.88183421516755,1.0
20220408,1,2,5,1,050,6,-1.91897654584222,3.5
20220408,1,2,23,1,043,4,3.99181166837257,2.8
20220410,1,2,5,1,050,6,-1.91897654584222,3.5
20220410,1,2,23,1,043,8,0.0,2.8
20220410,1,2,36,1,040,4,0.326797385620915,1.0
20220411,1,2,41,1,040,10,0.19083969465649,1.0
20220412,1,2,35,1,040,1,7.3394495412844,1.0
20220412,1,2,40,1,061,2,-1.86915887850467,6.4
20220413,1,2,18,1,010,10,2.12765957446809,0.0
20220419,1,2,27,1,036,10,1.08108108108108,4.0
20220420,1,2,5,1,051,5,0.73710073710074,3.4
20220420,1,2,36,1,0214,4,1.19047619047619,3.4
20220420,1,2,36,1,046,4,1.19047619047619,7.0
20220421,1,2,10,1,036,6,-3.39425587467363,4.0
20220421,1,2,41,1,051,3,4.87210718635809,3.4
20220421,1,2,41,1,084,3,4.87210718635809,7.0
20220422,1,2,20,1,046,6,1.49456521739131,7.0
20220422,1,2,26,1,070,10,3.42960288808665,7.0
20220427,1,2,28,1,010,10,-3.33333333333333,0.0
20220427,1,2,40,1,010,10,-3.22003577817532,0.0
20220427,1,2,40,1,173,10,-3.22003577817532,-5.0
20220428,1,2,5,1,010,1,-2.936996684036,0.0
20220428,1,2,23,1,036,2,1.72413793103448,4.0
20220429,1,2,19,1,071,8,5.11363636363636,7.4
20220430,1,2,41,1,046,6,5.04731861198738,7.0
20220502,1,2,19,1,071,5,1.71990171990172,7.4
20220503,1,2,19,1,071,6,7.34744707347447,7.4
20220504,1,2,16,1,051,10,2.67857142857143,3.4
20220504,1,2,19,1,071,2,2.67062314540059,7.4
20220504,1,2,27,1,036,10,3.33333333333334,4.0
20220504,1,2,27,1,042,10,3.33333333333334,1.9
20220506,1,2,27,1,112,16,-3.28057178498237,-2.0
20220510,1,2,14,1,010,1,0.96463022508039,0.0
20220510,1,2,36,1,040,10,5.81395348837209,1.0
20220511,1,2,22,1,100,2,-6.44171779141104,-5.0
20220512,1,2,9,1,042,6,-3.13662945241892,1.9
20220512,1,2,19,1,071,9,2.5075251049348051,7.4
20220513,1,2,9,1,017,2,0.0,0.0
20220513,1,2,9,1,070,2,0.0,7.0
20220513,1,2,17,1,017,1,0.0,0.0
20220513,1,2,17,1,070,1,0.0,7.0
20220513,1,2,42,1,040,20,3.8575597537778097,1.0
20220513,1,2,42,1,043,10,-0.38461538461539,2.8
20220515,1,2,9,1,017,2,0.32362459546926,0.0
20220515,1,2,9,1,070,2,0.32362459546926,7.0
20220515,1,2,17,1,017,1,0.32362459546926,0.0
20220515,1,2,17,1,070,1,0.32362459546926,7.0
20220515,1,2,24,1,040,10,1.19225037257824,1.0
20220516,1,2,12,1,010,3,-4.37158469945355,0.0
20220518,1,2,5,1,051,5,0.13605442176871,3.4
20220518,1,2,42,1,051,10,0.0,3.4
20220519,1,2,20,1,020,6,5.47667342799188,3.0
20220519,1,2,23,1,042,4,-6.12930310663308,1.9
20220519,1,2,23,1,043,4,-6.12930310663308,2.8
20220519,1,2,27,1,020,10,-1.51515151515151,3.0
20220520,1,2,16,1,046,1,2.32558139534884,7.0
20220520,1,2,24,1,040,10,0.87390761548065,1.0
20220521,1,2,24,1,040,6,1.0693040515339449,1.0
20220524,1,2,45,1,046,6,3.20855614973262,7.0
20220527,1,2,5,1,046,12,1.82830755725863,7.0
20220527,1,2,27,1,010,2,-9.66057441253265,0.0
20220530,1,2,41,1,051,4,0.55788005578801,3.4
20220530,1,2,41,1,057,10,4.28571428571429,8.0
20220531,1,2,27,1,040,4,-0.98039215686275,1.0
20220601,1,2,5,1,071,4,3.59897172236504,7.4
20220601,1,2,27,1,040,8,2.15788630171486,1.0
20220603,1,2,25,1,036,2,1.24777183600714,4.0
20220603,1,2,27,1,040,2,0.86956521739131,1.0
20220607,1,2,8,1,013,6,-5.83881578947368,0.4
20220608,1,2,23,1,051,3,-1.87290969899666,3.4
20220608,1,2,25,1,042,10,0.38610038610039,1.9
20220609,1,2,27,1,020,18,-4.12042792896502,3.0
20220612,1,2,43,1,020,3,0.0,3.0
20220614,1,2,27,1,030,10,-2.54237288135593,4.0
20220615,1,2,14,1,043,12,4.10677618069815,2.8
20220615,1,2,27,1,040,2,2.26537216828479,1.0
20220616,1,2,6,1,040,6,2.17983651226158,1.0
20220616,1,2,27,1,057,3,-1.33333333333334,8.0
20220617,1,2,27,1,040,6,1.98019801980198,1.0
20220618,1,2,12,1,160,1,-0.53050397877984,-4.0
20220618,1,2,23,1,010,10,-4.89510489510489,0.0
20220623,1,2,27,1,036,5,1.49253731343284,4.0
20220623,1,2,46,1,0211,8,-4.57227138643068,3.4
20220623,1,2,46,1,080,2,-4.57227138643068,5.0
20220628,1,2,27,1,036,6,-1.79856115107914,4.0
20220629,1,2,25,1,040,10,0.0,1.0
20220629,1,2,25,1,043,10,0.0,2.8
20220701,1,2,40,1,0214,1,0.0,3.4
20220702,1,2,23,1,040,6,-4.09240924092409,1.0
20220702,1,2,27,1,113,3,0.21598272138229,-2.0
20220705,1,2,27,1,061,6,1.25832716506292,6.4
20220708,1,2,5,1,051,2,6.18892508143323,3.4
20220708,1,2,23,1,013,2,-5.60747663551402,0.4
20220709,1,2,23,1,013,2,-9.9009900990099,0.4
20220709,1,2,41,1,112,10,-8.20512820512821,-2.0
20220711,1,2,8,1,051,6,-3.04878048780487,3.4
20220711,1,2,10,1,020,6,-4.04040404040404,3.0
20220713,1,2,5,1,046,2,2.65486725663717,7.0
20220713,1,2,8,1,190,3,-2.78940027894003,-10.0
20220713,1,2,27,1,010,6,-0.28328611898017,0.0
20220713,1,2,27,1,040,10,-0.28328611898017,1.0
20220714,1,2,30,1,040,3,0.82304526748971,1.0
20220714,1,2,40,1,042,10,3.45394736842105,1.9
20220715,1,2,12,1,042,2,0.42194092827005,1.9
20220718,1,2,19,1,057,6,-2.71739130434782,8.0
20220719,1,2,9,1,0232,10,-3.81231671554252,3.4
20220721,1,2,23,1,020,10,1.22950819672131,3.0
20220724,1,2,43,1,020,6,0.0,3.0
20220724,1,2,43,1,051,6,0.0,3.4
20220726,1,2,5,1,046,10,1.62183544303797,7.0
20220726,1,2,40,1,020,3,-2.72435897435898,3.0
20220726,1,2,46,1,042,2,2.66343825665859,1.9
20220728,1,2,23,1,073,6,0.22371364653244,7.4
20220802,1,2,40,1,042,6,-4.88721804511278,1.9
20220803,1,2,2,1,036,5,5.44554455445545,4.0
20220803,1,2,2,1,042,5,5.44554455445545,1.9
20220803,1,2,25,1,071,6,1.56739811912226,7.4
20220804,1,2,15,1,084,3,-0.649357494492055,7.0
20220805,1,2,5,1,051,10,0.46029919447641,3.4
20220810,1,2,14,1,043,10,4.5662100456621,2.8
20220812,1,2,26,1,171,6,-2.52918287937744,-9.2
20220815,1,2,5,1,042,4,-0.56603773584906,1.9
20220817,1,2,23,1,043,2,2.7027027027027,2.8
20220818,1,2,5,1,030,10,4.66595970307529,4.0
20220818,1,2,27,1,040,6,2.88461538461538,1.0
20220818,1,2,40,1,051,6,0.14903129657228,3.4
20220819,1,2,4,1,051,6,4.67969104952295,3.4
20220819,1,2,5,1,030,10,4.70588235294118,4.0
20220819,1,2,8,1,111,10,10.3448275862069,-2.0
20220820,1,2,27,1,023,10,1.19658119658119,3.4
20220821,1,2,27,1,040,6,-3.44827586206897,1.0
20220823,1,2,27,1,040,10,0.73170731707317,1.0
20220824,1,2,9,1,057,6,1.52671755725191,8.0
20220825,1,2,31,1,112,8,-0.72289156626506,-2.0
20220901,1,2,12,1,057,4,-4.60829493087558,8.0
20220901,1,2,40,1,020,4,-1.02941176470589,3.0
20220902,1,2,20,1,051,2,-2.97397769516728,3.4
20220905,1,2,14,1,042,10,2.89361702127659,1.9
20220908,1,2,5,1,046,1,1.49686141960405,7.0
20220908,1,2,15,1,010,1,3.78787878787879,0.0
20220908,1,2,23,1,042,2,2.35478806907378,1.9
20220908,1,2,40,1,172,18,-3.22930394321193,-5.0
20220912,1,2,31,1,043,6,-4.01606425702812,2.8
20220914,1,2,27,1,051,2,-2.34741784037559,3.4
20220915,1,2,45,1,036,10,2.21843003412969,4.0
20220915,1,2,45,1,046,10,1.94300518134715,7.0
20220916,1,2,14,1,040,1,1.70454545454545,1.0
20220916,1,2,45,1,036,10,2.32558139534884,4.0
20220918,1,2,26,1,057,6,4.96515679442509,8.0
20220918,1,2,45,1,040,10,2.1604938271605,1.0
20220919,1,2,16,1,051,5,5.33333333333333,3.4
20220919,1,2,26,1,057,4,5.0,8.0
20220920,1,2,11,1,071,1,-1.27970749542961,7.4
20220920,1,2,11,1,090,1,-1.27970749542961,-2.0
20220920,1,2,36,1,051,3,3.04955527318933,3.4
20220920,1,2,45,1,013,10,3.01507537688442,0.4
20220920,1,2,45,1,026,10,3.01507537688442,4.0
20220923,1,2,23,1,141,10,3.33333333333333,-6.5
20220923,1,2,27,1,145,5,-2.32333010648596,-7.5
20220923,1,2,43,1,043,6,4.20711974110032,2.8
20220923,1,2,46,1,042,10,1.99613650998068,1.9
20220927,1,2,5,1,015,6,3.397341211226,0.0
20220928,1,2,12,1,040,10,4.23076923076923,1.0
20221001,1,2,15,1,020,2,-4.28211586901763,3.0
20221001,1,2,27,1,020,6,-4.00616332819722,3.0
20221003,1,2,9,1,051,2,-3.23232323232323,3.4
20221004,1,2,16,1,043,6,2.14285714285714,2.8
